show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description
s469;TV Show;American Horror Story;;Evan Peters, Sarah Paulson, Jessica Lange, Denis O'Hare, Kathy Bates, Angela Bassett, Lily Rabe, Frances Conroy, Cheyenne Jackson, Emma Roberts, Taissa Farmiga, Wes Bentley, Finn Wittrock, Chloë Sevigny, Zachary Quinto, Jamie Brewer, Naomi Grossman, Dylan McDermott, Gabourey Sidibe, Lady Gaga, Mare Winningham, Joseph Fiennes, Michael Chiklis, Matt Bomer, Lizzie Brocheré, Erika Ervin, Mat Fraser, Rose Siggins, Connie Britton, James Cromwell, Adina Porter, Jyoti Amge, Billie Lourde, Alison Pill, Billy Eichner, Leslie Grossman, Colton Haynes, Cuba Gooding Jr., André Holland, Danny Huston;United States;13/11/2020;2019;TV-MA;9 Seasons;TV Horror, TV Mysteries, TV Thrillers;This twisted Emmy-winning drama plays upon the power of supernatural fears and everyday horrors, exploring humankind's unsettling capacity for evil.
s470;Movie;American Masters: Ted Williams;Nick Davis;Ted Williams;United States;01/04/2019;2018;TV-MA;55 min;Documentaries, Sports Movies;Baseball legend Ted Williams fights to become the greatest hitter of all time as he battles family, teammates, the press and even the fans.
s471;Movie;American Murder: The Family Next Door;Jenny Popplewell;;United States;30/09/2020;2020;TV-MA;84 min;Documentaries;Using raw, firsthand footage, this documentary examines the disappearance of Shanann Watts and her children, and the terrible events that followed.
s473;Movie;American Pie 9: Girls' Rules;Mike Elliott;Madison Pettis, Lizze Broadway, Piper Curda, Natasha Behnam, Darren Barnet, Sara Rue, Zachary Gordon, Camaron Engels, Christian Valderrama, Zayne Emory;United States;06/10/2020;2020;R;96 min;Comedies;Four tight-knit high school seniors vow to turn their love lives around by homecoming when the arrival of a new student muddles their plans.
s474;Movie;American Psycho;Mary Harron;Christian Bale, Willem Dafoe, Jared Leto, Reese Witherspoon, Samantha Mathis, Chloë Sevigny, Justin Theroux, Josh Lucas, Matt Ross, Bill Sage, Cara Seymour, Guinevere Turner;United States, Canada;01/09/2019;2000;R;102 min;Comedies, Cult Movies, Dramas;With chiseled good looks that belie his insanity, a businessman takes pathological pride in yuppie pursuits and indulges in sudden homicidal urges.
s475;Movie;American Son;Kenny Leon;Kerry Washington, Steven Pasquale, Jeremy Jordan, Eugene Lee;United States;01/11/2019;2019;TV-MA;90 min;Dramas;Time passes and tension mounts in a Florida police station as an estranged interracial couple awaits news of their missing teenage son.
s476;TV Show;American Vandal;;Tyler Alvarez, Griffin Gluck, Jimmy Tatro, Camille Hyde, Lou Wilson, Eduardo Franco, Jessica Juarez, Camille Ramsey, Calum Worthy, G. Hannelius, Karly Rothenberg;United States;14/09/2018;2018;TV-MA;2 Seasons;Crime TV Shows, TV Comedies, Teen TV Shows;A high school is rocked by an act of vandalism, but the top suspect pleads innocence and finds an ally in a filmmaker. A satirical true crime mystery.
s477;Movie;American Warfighter;Jerry G. Angelo;Jerry G. Angelo, Paul Logan, Joshua Santana, Carolina Castro, David Robbins, Michael King, Tom Crisp, Jennifer Marshall, Victoria Clare, Ryan Baumann, Isaac C. Singleton Jr., Said Faraj;United States;13/09/2019;2019;TV-MA;106 min;Dramas;A Navy SEAL haunted by wartime memories tries to rebuild his life at home, even as one last mission threatens to unravel everything.
s479;TV Show;AMO;;Derek Ramsay, Vince Rillon, Allen Dizon, Felix Roco, Ruby Ruiz;Philippines;09/04/2018;2017;TV-MA;1 Season;International TV Shows, TV Dramas;Despite the Philippine government's crackdown on narcotics, high schooler Joseph expands his drug running while his cop uncle profits from corruption.
s482;Movie;Amy;Asif Kapadia;Amy Winehouse, Lauren Gilbert;United Kingdom;26/07/2018;2015;R;128 min;Documentaries, International Movies, Music & Musicals;Rare home videos and interviews with Amy Winehouse's inner circle offer an intimate look at her journey from charismatic teen to troubled star.
s483;Movie;Amy Schumer Growing;Amy Schumer;Amy Schumer;United States;19/03/2019;2019;TV-MA;61 min;Stand-Up Comedy;Amy Schumer spills on her new marriage, personal growth, making a baby and her mom's misguided advice in a special that's both raunchy and sincere.
s484;Movie;Amy Schumer: The Leather Special;Amy Schumer;Amy Schumer;United States;07/03/2017;2017;TV-MA;57 min;Stand-Up Comedy;Comic sensation Amy Schumer riffs on sex, dating and the absurdities of fame in a bold and uncensored stand-up set at Denver's Bellco Theater.
s490;Movie;An Easy Girl;Rebecca Zlotowski;"Mina Farid, Zahia Dehar, Benoît Magimel, Nuno Lopes, Clotilde Courau, Loubna Abidar, ""Riley"" Lakdhar Dridi, Henri-Noël Tabary";France;13/08/2020;2019;TV-MA;93 min;Comedies, Dramas, International Movies;A teen girl is drawn to her cousin’s hedonistic lifestyle when they spend the summer together in Cannes as she learns about herself and her own values.
s491;Movie;An Egyptian Story;Youssef Chahine;Nour El-Sherif, Magda El-Khatib, Yousra, Mohsen Mohiedine, Oussama Nadir, Layla Hamadah, Mohamed Mounir, Ragaa Hussein;Egypt;18/06/2020;1982;TV-MA;129 min;Classic Movies, Dramas, International Movies;While undergoing heart surgery in London, Yehia reflects on his life as his heart chamber becomes a courtroom where he's tried for his mistakes.
s492;Movie;An Evening with Beverly Luff Linn;Jim Hosking;Aubrey Plaza, Emile Hirsch, Jemaine Clement, Craig Robinson, Matt Berry, Zach Cherry, Maria Bamford, Michael D. Cohen, Sky Elobar, Jacob Wysocki, John Kerry, Bettina Devin, Gil Gex;United Kingdom, United States;17/06/2020;2018;R;108 min;Comedies, Independent Movies;When an unhappily married woman discovers a man from her past has a role in a local theater production, she'll do anything to reconnect with him.
s494;Movie;An Imperfect Murder;James Toback;"Sienna Miller, Alec Baldwin, Charles Grodin, Colleen Camp, John Buffalo Mailer, Nick Mathews, Steven Prescod, Oliver ""Power"" Grant, James Toback";United States;13/01/2021;2017;R;71 min;Dramas, Thrillers;Haunted by a nightmare involving her abusive ex-boyfriend, an actress begins to question her reality and whether the incident took place.
s497;Movie;An Ordinary Man;Brad Silberling;Ben Kingsley, Hera Hilmar, Peter Serafinowicz;Serbia, United States;01/10/2020;2017;R;91 min;Dramas, Thrillers;A war criminal in hiding begins to suspect that the maid, his only confidant and contact with the outside world, may be hiding something herself.
s499;Movie;An Upper Egyptian;Ismail Farouk, Hazem Fouda;Mohamed Ramadan, Randa El Behery, Nermin Maher, Inas El Naggar, Mayar El Gheity, Hassan Abdulfattah, Sabri Abdulmonem, Alaa Zenhom, Abdalah Mishrif, Mohamed Soliman;Egypt;20/06/2019;2014;TV-MA;85 min;Comedies, Dramas, International Movies;Eager to settle down, Abdullah searches for the right woman to marry – but the one he truly longs for may not feel the same way.
s500;Movie;Ana e Vitória;Matheus Souza;Ana Caetano, Vitória Falcão, Clarissa Müller, Bruce Gomlevsky, Thati Lopes, Caique Nogueira, Érika Mader, Victor Lamoglia, Gabriela Nunes, Bryan Ruffo, Hamilton Dias;Brazil;02/11/2018;2018;TV-MA;116 min;Comedies, International Movies, LGBTQ Movies;After meeting by chance, two young musicians with differing views on love and life record an album that drastically alters their lives.
s502;Movie;Anarkali of Aarah;Avinash Das;Swara Bhaskar, Sanjay Mishra, Vijay Kumar, Pankaj Tripathi, Mayur More, Ishtiyak Khan;India;01/08/2017;2017;TV-MA;111 min;Dramas, Independent Movies, International Movies;After being sexually harassed by a drunken politician while performing at a public event, a village dancer plots revenge to clear her name.
s503;Movie;Anchor and Hope;Carlos Marques-Marcet;Oona Chaplin, Natalia Tena, David Verdaguer, Geraldine Chaplin;Spain;15/02/2019;2017;TV-MA;113 min;Comedies, Dramas, LGBTQ Movies;Kat and Eva’s happy romance hits a rough patch when Eva decides that she wants a child. Visiting friend Roger could help complete their family.
s504;Movie;Anchor Baby;Lonzo Nzekwe;Omoni Oboli, Sam Sarpong, Terri Oliver, Colin Paradine, Mark Cassius;Canada, Nigeria;20/05/2020;2010;TV-MA;97 min;Dramas, International Movies;A Nigerian couple living in the U.S. face agonizing fallout when they defy deportation orders with the hopes of giving their unborn child citizenship.
s514;Movie;Anesthesia;Tim Blake Nelson;Sam Waterston, Tim Blake Nelson, Jessica Hecht, Kristen Stewart, Corey Stoll, K. Todd Freeman, Glenn Close, Gretchen Mol, Michael Kenneth Williams, Gloria Reuben, Mickey Sumner, Yul Vazquez, Hannah Marks, Ben Konigsberg;United States;30/12/2018;2015;R;90 min;Dramas, Independent Movies;After a popular professor is attacked on a New York street, the story of how a series of intertwined events led to the life-altering assault unfolds.
s518;Movie;Angel Eyes;Luis Mandoki;Jennifer Lopez, Jim Caviezel, Sonia Braga, Terrence Howard, Jeremy Sisto, Monet Mazur, Victor Argo, Shirley Knight;United States;05/09/2020;2001;R;103 min;Dramas, Romantic Movies;When a violent assault leaves her vulnerable, a streetwise Chicago cop receives help from a haunted loner who's struggling with traumas of his own.
s519;Movie;Angel Has Fallen;Ric Roman Waugh;Gerard Butler, Morgan Freeman, Nick Nolte, Danny Huston, Jada Pinkett Smith, Lance Reddick, Tim Blake Nelson, Piper Perabo;United States;04/04/2020;2019;R;121 min;Action & Adventure;Secret Service agent Mike Banning is caught in the crossfire when he’s framed for a deadly attack on the president and forced to run for his life.
s525;Movie;Angry Indian Goddesses;Pan Nalin;Amrit Maghera, Rajshri Deshpande, Pavleen Gujral, Anushka Manchanda, Sandhya Mridul, Sarah-Jane Dias, Tannishtha Chatterjee, Adil Hussain, Arjun Mathur, Anuj Choudhry;India, Germany;14/03/2017;2015;TV-MA;104 min;Dramas, Independent Movies, International Movies;A photographer invites a close-knit group of female pals to her Goa home to announce her engagement, which stirs up a riot of emotion in all of them.
s530;Movie;Animal World;Han Yan;Li Yi Feng, Zhou Dongyu, Michael Douglas, Bingkun Cao, Ge Wang, Keanu Chi, Zhang Jungyi, Yijuan Li, Su Ke;China;28/09/2018;2018;TV-MA;130 min;Action & Adventure, International Movies, Sci-Fi & Fantasy;An unlucky, debt-ridden teen resorts to his math skills when he's forced into a deadly tournament of rock-paper-scissors run by a diabolical host.
s531;Movie;Animas;Laura Alvea, José Ortuño;Clare Durant, Iván Pellicer, Luis Bermejo, Liz Lobato, Chacha Huang, Ángela Molina;Spain, Belgium;25/01/2019;2018;TV-MA;88 min;Horror Movies, International Movies;A teen's eerie visions become increasingly frequent and terrifying after her longtime friend gets a girlfriend and his abusive dad is strangely killed.
s532;TV Show;Anitta: Made In Honório;Andrucha Waddington, Pedro Waddington;Anitta;Brazil;16/12/2020;2020;TV-MA;1 Season;Docuseries, International TV Shows;In this intimate documentary, Brazilian pop queen Anitta opens up about fame, family and her fierce work ethic, revealing the woman behind the hits.
s542;Movie;Anon;Andrew Niccol;Clive Owen, Amanda Seyfried, Colm Feore, Sonya Walger, Mark O'Brien, Joe Pingue, Iddo Goldberg, Sebastian Pigott, Rachel Roberts, Ethan Tavares;United Kingdom, Canada, United States, Germany;04/05/2018;2018;TV-MA;100 min;Dramas, Sci-Fi & Fantasy, Thrillers;In a future where technology has rendered privacy obsolete, a detective investigates a serial assassin who has been deleted from all visual records.
s544;TV Show;Another Life;;Katee Sackhoff, Justin Chatwin, Samuel Anderson, Blu Hunt, AJ Rivera, Jake Abel, Alex Ozerov, Alexander Eling, Lina Renna, Selma Blair;United States;25/07/2019;2019;TV-MA;1 Season;TV Action & Adventure, TV Dramas, TV Mysteries;After a massive alien artifact lands on Earth, Niko Breckinridge leads an interstellar mission to track down its source and make first contact.
s545;TV Show;Another Miss Oh;;Seo Hyun-jin, Eric Moon, Jeon Hye-bin, Ye Ji-won, Kim Ji-seok, Lee Jae-yoon, Lee Han-wi, Kim Mee-kyeong, Oh Man-seok, Lee Pil-mo;South Korea;16/10/2019;2016;TV-MA;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;A sound director who suddenly starts getting visions of someone else’s future gets mired in the lives of two women, who happen to share the same name.
s546;TV Show;Answer for Heaven;;Sunny Suwanmethanont, Kan Kantathavorn, Pattarasaya Kreuasuwansri, Chayanan Manomaisantiphap, Suwaphat Techaviriyawong, Prachakorn Piyasakulkaew, Nattarika Thampridanant, Michael Shaowanasai, Pattanachai Adirek;;27/06/2019;2019;TV-MA;1 Season;Crime TV Shows, International TV Shows, TV Comedies;An angel falls to earth to investigate why humans are doing fewer good deeds – and falls in with a hard-charging crime reporter and his news team.
s548;Movie;Antar: Son of Shadad;Sherif Ismail;Mohamed Henedi, Bassem Samra, Dorra Zarrouk, Lotfy Labib;Egypt;09/05/2019;2017;TV-MA;110 min;Comedies, International Movies;Learning he is the grandson of a famous knight, a young man hilariously fights a rival gang to win over the most beautiful woman in the tribe.
s551;Movie;Anthony Jeselnik: Fire in the Maternity Ward;Marcus Raboy;Anthony Jeselnik;United States;30/04/2019;2019;TV-MA;64 min;Stand-Up Comedy;Forging his own comedic boundaries, Anthony Jeselnik revels in getting away with saying things others can't in this stand-up special shot in New York.
s552;Movie;Anthony Jeselnik: Thoughts and Prayers;Adam Dubin;Anthony Jeselnik;United States;16/10/2015;2015;TV-MA;59 min;Stand-Up Comedy;There's no subject too dark as the comedian skewers taboos and riffs on national tragedies before pulling back the curtain on his provocative style.
s554;Movie;Antidote;Ken Barbet;Randy Couture, Chuck Zito, Wil Traval, Celeste Thornton, Rafael De La Fuente, Alyona Chekhova, Natali Yura, Thom Rivera;United States;14/04/2019;2018;TV-MA;90 min;Action & Adventure, Horror Movies;A tough-as-nails treasure hunter protects a humanitarian doctor as she tries to cure a supernatural disease caused by a mysterious witch.
s558;Movie;Apache Warrior;David Salzberg, Christian Tureaud;;United States;01/11/2019;2017;TV-MA;89 min;Documentaries;Recovered cockpit footage and telling interviews reveal the true stories of US fighter pilots in one of the largest combat strikes in history.
s559;TV Show;Apache: The Life of Carlos Tevez;;Balthazar Murillo, Vanesa González, Alberto Ajaka, Sofía Gala Castiglione, Patricio Contreras, Matías Recalt, Osqui Guzmán, Roberto Vallejos, Diego Gallardo;Argentina;16/08/2019;2019;TV-MA;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;This gritty dramatization of the life of Carlos Tevez shows his rise to soccer stardom amid the harrowing conditions in Argentina's Fuerte Apache.
s560;TV Show;Apaches;;Alberto Ammann, Eloy Azorín, Verónica Echegui, Lucía Jiménez, Claudia Traisac;Spain;08/09/2017;2016;TV-MA;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;A young journalist is forced into a life of crime to save his father and family in this series based on the novel by Miguel Sáez Carral.
s564;Movie;Apostle;Gareth Evans;Dan Stevens, Lucy Boynton, Michael Sheen, Mark Lewis Jones, Bill Milner, Kristine Froseth, Paul Higgins, Richard Elfyn, Elen Rhys, Ross O'Hennessy;United Kingdom, United States;12/10/2018;2018;TV-MA;130 min;Horror Movies, International Movies, Thrillers;In 1905, a drifter on a dangerous mission to rescue his kidnapped sister tangles with a sinister religious cult on an isolated island.
s565;Movie;April and the Extraordinary World;Christian Desmares, Franck Ekinci;Angela Galuppo, Paul Giamatti, Susan Sarandon, Tony Hale, J.K. Simmons, Tony Robinow, Mark Camacho, Tod Fennell, Carlos Alazraqui, Kari Wahlgren;France, Canada, Belgium;01/10/2017;2015;PG;107 min;Action & Adventure, Comedies, International Movies;After the world's top scientists disappear, orphaned April secretly forges ahead with a family experiment and gets tangled up in a vast conspiracy.
