show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description
s1917;Movie;Echo in the Canyon;Andrew Slater;Jakob Dylan, Ringo Starr, Michelle Phillips, Stephen Stills, Regina Spektor, Beck, Eric Clapton, Tom Petty, Jackson Browne, Norah Jones;United States;24/10/2019;2019;PG-13;82 min;Documentaries, Music & Musicals;An affectionate documentary looks back at the mid-1960s, when Hollywood’s Laurel Canyon was a creative nexus for young, innovative musicians.
s1918;Movie;Eddie - Strongman;Matt Bell;Eddie Hall;United Kingdom;15/12/2016;2015;TV-MA;98 min;Documentaries, Sports Movies;British strongman Eddie Hall wants to be the strongest man in the world. This documentary reveals the grueling life choices that fuel his obsession.
s1919;Movie;Eddie Murphy: Delirious;Bruce Gowers;Eddie Murphy;United States;15/04/2018;1983;TV-MA;69 min;Stand-Up Comedy;Flashing the wild stand-up comedy that made him a household name, Eddie Murphy unleashes uncensored observations and parodies in this 1983 live show.
s1920;Movie;Eddie Murphy: Raw;Robert Townsend;Eddie Murphy;United States;01/01/2021;1987;R;90 min;Stand-Up Comedy;This stand-up comedy classic features Eddie Murphy live in a provocative series of impressions, observations and remembrances of his childhood.
s1922;Movie;Edge of Fear;Bobby Roth;Shen Lin, Robert Patrick, Zhu Zhu, Jodi Lyn O'Keefe, Robert Knepper, Amaury Nolasco, Rockmond Dunbar, Andy Mackenzie, Robert Crayton, John Edward Lee, Trent Brya;United States;01/11/2018;2018;TV-MA;92 min;Independent Movies, Thrillers;During a wilderness getaway, a gang of sociopathic criminals kidnap a woman and assault her husband, who must summon all his strength to save her.
s1923;Movie;Edge of Seventeen;David Moreton;Chris Stafford, Tina Holmes, Andersen Gabrych, Stephanie McVay, Lea DeLaria, John Eby, Antonio Carriero, Jason Lockhart;United States;27/08/2020;1998;TV-MA;103 min;Comedies, Dramas, Independent Movies;A 17-year-old confronts confusion and heartbreak as he rediscovers his sexuality in this story about coming out and its social consequences.
s1925;TV Show;Edha;;Juana Viale, Andrés Velencoso, Delfina Chaves, Osmar Nuñez, Germán Palacios, Juan Pablo Geretto, Sofía Gala, Daniel Pacheco, Daniel Hendler, Flavio Mendoza;Argentina;16/03/2018;2018;TV-MA;1 Season;International TV Shows, Spanish-Language TV Shows, TV Dramas;Revenge, passion and dark secrets push a successful fashion designer and single mother to her limits when she meets a handsome and mysterious man.
s1926;Movie;Edmilson Filho: Notas, Comedy about Relationships;Halder Gomes;Edmilson Filho;Brazil;01/11/2018;2017;TV-MA;80 min;Stand-Up Comedy;Brazilian comedian Edmilson Filho walks his audience through the stages of a modern relationship, playing up the differences between men and women.
s1927;Movie;Edoardo Ferrario: Temi Caldi;Francesco Imperato;Edoardo Ferrario;Italy;15/03/2019;2019;TV-MA;65 min;Stand-Up Comedy;Italian comedian Edoardo Ferrario riffs on life at 30 and unpacks the peculiarities of global travel, social media and people who like craft beer.
s1931;Movie;Effie Gray;Richard Laxton;Dakota Fanning, Emma Thompson, Julie Walters, David Suchet, Derek Jacobi, James Fox, Robbie Coltrane, Claudia Cardinale, Greg Wise, Tom Sturridge;United Kingdom;01/12/2020;2014;PG-13;109 min;Dramas, International Movies, Romantic Movies;Trapped in a loveless marriage, the young wife of Victorian-era art critic John Ruskin finds herself falling for an artist — and looking for a way out.
s1934;TV Show;Einsatzgruppen: The Nazi Death Squads;;Paul Bandey;France;10/11/2016;2009;TV-MA;1 Season;Docuseries, International TV Shows;This documentary series examines the Einsatzgruppen, Nazis responsible for the mass murder of Jews, Romani and Soviet prisoners in Eastern Europe.
s1937;Movie;Ek Hasina Thi;Sriram Raghavan;Saif Ali Khan, Urmila Matondkar, Seema Biswas, Pratima Kazmi, Aditya Srivastava, Rasika Joshi, Madan Joshi, Seema Adhikari;India;01/08/2019;2004;TV-MA;134 min;Dramas, International Movies, Thrillers;Imprisoned for underworld crimes she didn’t commit, a vengeful woman breaks free and goes scorched earth on the smooth-talking suitor who framed her.
s1943;Movie;El último testigo;Philipp Stölzl;Aaron Eckhart, Liana Liberato, Olga Kurylenko, Garrick Hagon, Eric Godon, Yassine Fadel, Neil Napier, David Bark-Jones, Alexander Fehling, Nick Alachiotis, Jade Hassouné;United States, Canada, Belgium, United Kingdom;04/02/2018;2012;R;105 min;Action & Adventure;A security expert and ex-CIA agent living in Belgium must go on the run with his estranged teen daughter when they're both marked for assassination.
s1945;Movie;El Camino Christmas;David E. Talbert;Jessica Alba, Tim Allen, Dax Shepard, Vincent D'Onofrio, Luke Grimes, Kurtwood Smith, Michelle Mylett;United States;08/12/2017;2017;TV-MA;89 min;Comedies, Dramas;Stuck in a liquor store during an alleged robbery, a group of strangers shares hidden truths and forms an unexpected bond on Christmas Eve.
s1946;Movie;El Camino: A Breaking Bad Movie;Vince Gilligan;Aaron Paul;United States;11/10/2019;2019;TV-MA;123 min;Dramas, Thrillers;"Fugitive Jesse Pinkman attempts to outrun his past. Written and directed by ""Breaking Bad"" creator Vince Gilligan, starring Aaron Paul."
s1947;TV Show;El Cartel;;Manolo Cardona, Karen Martínez, Robinson Díaz, Diego Cadavid, Fernando Solórzano, Julian Arango, Sandra Reyes, Juan Pablo Raba, Fernando Arévalo;Colombia;24/08/2018;2008;TV-MA;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;One man makes a fateful decision to get involved with a Colombian drug cartel in this series based on a novel by Andrés López López.
s1948;TV Show;El Cartel 2;;Diego Cadavid, Robinson Díaz, Patricia Manterola, Carolina Guerra, John Álex Toro, Luis Eduardo Arango, Alejandro Martínez, Juan Sebastián Aragón, Víctor Mallarino, Santiago Moure, Carlos Echavarría, John Gertz;Colombia;24/08/2018;2010;TV-MA;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;Drug trafficker Pepe Cadena navigates the treacherous waters of warring cartels in Mexico and Colombia while avoiding capture by the DEA and police.
s1949;TV Show;El Chapo;;Marco de la O, Humberto Busto, Alejandro Aguilar, Rodrigo Abed, Luis Fernando Peña, Juan Carlos Olivas, Rolf Petersen, Carlos Hernan Romo, Héctor Holten, Diego Vásquez, Teté Espinoza, Luis Rábago, Dolores Heredia, Cristina Michaus, Valentina Acosta, Juliette Pardau, Abril Schreiber;Mexico, United States;27/07/2018;2018;TV-MA;3 Seasons;Crime TV Shows, Spanish-Language TV Shows, TV Action & Adventure;"This drama series chronicles the true story of the rise, capture and escape of notorious Mexican drug lord Joaquín ""El Chapo"" Guzmán."
s1953;Movie;El club de los buenos infieles;;Raúl Fernández, Fele Martínez, Juanma Cifuentes, Hovik Keuchkerian, Albert Ribalta, Jordi Vilches, Adrián Lastra, Raquel Salvador, Marta Brucart, Betsy Turnez;Spain;19/07/2018;2018;TV-MA;85 min;Comedies, International Movies;Four childhood buddies in passionless marriages try a counterintuitive idea: a secret club for men who want to cheat – to regain lust for their wives.
s1954;Movie;El club de los insomnes;Joseduardo Giordano, Sergio Goyri Jr.;Cassandra Ciangherotti, Leonardo Ortizgris, Alejandra Ambrosi, Alexandra De La Mora, Mónica Dionne, Sergio Goyri, Fernando Becerril, Humberto Busto, Marco Méndez, Alejandra Urdiaín, Khristian Clausen, Fernando Luján;Mexico;30/11/2018;2018;TV-MA;82 min;Dramas, International Movies;An insomniac, an aspiring photographer and a pregnant veterinarian form a unique friendship during late-night meetings at a 24-hour mini-mart.
s1955;TV Show;El desconocido;;Guillermo Iván, César Manjarrez, Estrella Solís, Liliana Moreno, Marco Uriel, Mario Zaragoza, Fernando Sarfatti, José Ángel Bichir, Paty Blanco, Pía Sanz, Scarlet Gruber, Pakey Vázquez, Ivonne Montero;;14/06/2019;2019;TV-MA;2 Seasons;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;Based on real events, the fictional story of Mexican drug lord El Chato's number one hitman, El Cholo.
s1956;TV Show;El Dragón: Return of a Warrior;;Sebastián Rulli, Renata Notni, Roberto Mateos, Irina Baeva, Cassandra Sánchez Navarro, Manuel Balbi, Javier Gómez, Alejandro Ávila, Sofía Castro, Juan Pablo Gil;Mexico;17/04/2020;2020;TV-MA;2 Seasons;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;To replace his grandfather as head of a cartel, a Tokyo financier returns to his home country of Mexico, where he must battle two rivals for control.
s1957;Movie;El Especial de Alex Fernández, el Especial;Jan Suter;Alex Fernández;Mexico;13/10/2017;2017;TV-MA;52 min;Stand-Up Comedy;From a Mexico City theme park, energetic stand-up Alex Fernández riffs on music, cheap toys, insecurity and other fun things about growing up.
s1960;TV Show;El Marginal;;Juan Minujín, Martina Gusman, Gerardo Romano, Claudio Rissi, Carlos Portaluppi, Nicolás Furtado, Cristina Banegas, Abel Ayala;Argentina;27/09/2019;2019;TV-MA;3 Seasons;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;While investigating a kidnapping, an ex-cop sent to infiltrate a prison finds himself surrounded by dangerous felons who can't know his real identity.
s1962;Movie;El Potro: Unstoppable;Lorena Munoz;Jimena Barón, Rodrigo Romero, Diego Cremonesi, Daniel Aráoz, Malena Sánchez, Julieta Vallina, Florencia Peña, Simja Dujov, Adan Otero, Fernán Mirás;;04/01/2019;2018;TV-MA;122 min;Dramas, International Movies, Music & Musicals;"Argentine cuarteto singer Rodrigo ""El Potro"" Bueno rises to fame amid personal struggles in this dramatization of the charismatic superstar's life."
s1963;TV Show;El Reemplazante;;Iván Álvarez de Araya, Blanca Lewin, Karla Melo, Sebastián Ayala, Roberto Farías, Sergio Hernández;Chile;04/04/2020;2013;TV-MA;2 Seasons;International TV Shows, Spanish-Language TV Shows, TV Dramas;A former high-ranking financial executive finds redemption and romance when he's paroled after a prison sentence and becomes a math teacher.
s1964;TV Show;El señor de los Cielos;;Rafael Amaya, Ximena Herrera, Robinson Díaz, Raúl Méndez, Gabriel Porras, Carmen Villalobos, Mauricio Ochmann, Fernanda Castillo, Marlene Favela, Carmen Aub, Maritza Rodríguez;United States, Mexico, Colombia;30/04/2020;2019;TV-MA;7 Seasons;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;Only Aurelio Casillas can fill Pablo Escobar's shoes and become Mexico's biggest drug trafficker of the '90s.
s1968;TV Show;El Vato;;El Dasa, Cristina Rodlo, Ricardo Polanco, Gustavo Egelhaaf, Mauricio Martínez, Itatí Cantoral, Arcelia Ramírez, Horacio Castelo, Fátima Molina, Leonardo Daniel, Giancarlo Vidrio, Mónica Dionne, Sebastián Ferrat, Mauricio Isaac, Aldo Gallardo, Julio Casado, Arnulfo Reyes Sanchez, José María de Tavira, Pablo Bracho, Patricio Sebastián;United States;24/02/2018;2017;TV-MA;2 Seasons;International TV Shows, Spanish-Language TV Shows, TV Comedies;Regional Mexican singer El Vato and his friends struggle to succeed in the enticing but deceptive music world in Los Angeles, California.
s1973;Movie;Elephants Dream 4 Hour;Bassam Kurdali;Cas Jansen, Tygo Gernandt;Netherlands;23/08/2018;2006;TV-MA;196 min;International Movies, Sci-Fi & Fantasy;Friends Proog and Emo live in a capricious, seemingly infinite machine with a sinister purpose in this experimental computer-animated short.
s1974;Movie;Elevator Baby;Akhigbe Ilozobhie;Toyin Abraham, Timini Egbuson, Shaffy Bello, Yemi Solade, Broda Shaggi, Sambasa Nzeribe, Ijeoma Aniebo, Blessing Onwukwe;Nigeria;20/06/2020;2019;TV-MA;84 min;Dramas, International Movies;A chance encounter brings a brash, wealthy young man and an underprivileged woman together when they get stuck in an elevator and she goes into labor.
s1977;Movie;Eli;Ciarán Foy;Charlie Shotwell, Lili Taylor, Kelly Reilly, Max Martini, Sadie Sink, Deneen Tyler, Katia Gomez;United States;18/10/2019;2019;TV-MA;98 min;Horror Movies;With his desperate parents in tow, an 11-year-old boy with a debilitating illness checks into an isolated clinic to undergo experimental therapy.
s1978;Movie;Elisa & Marcela;Isabel Coixet;Natalia de Molina, Greta Fernández, Sara Casasnovas, Tamar Novas, Kelly Lua, Manuel Lourenzo, Jorge Suquet, Ana Santos, Mariana Carballal, Roberto Leal, Luisa Merelas, Amparo Moreno, Lluís Homar, Manolo Solo, María Pujalte, Francesc Orella;Spain;07/06/2019;2019;TV-MA;119 min;Dramas, International Movies, LGBTQ Movies;In 1901 Spain, Elisa Sánchez Loriga adopts a male identity in order to marry the woman she loves, Marcela Gracia Ibeas. Based on true events.
s1979;TV Show;Elite;;Danna Paola, Miguel Herrán, María Pedraza, Itzan Escamilla, Miguel Bernardeau, Jaime Lorente, Álvaro Rico, Arón Piper, Mina El Hammani, Ester Expósito, Omar Ayuso;Spain;13/03/2020;2020;TV-MA;3 Seasons;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;When three working-class teens enroll in an exclusive private school in Spain, the clash between them and the wealthy students leads to murder.
s1981;Movie;Elizabeth Harvest;Sebastian Gutierrez;Abbey Lee, Ciarán Hinds, Carla Gugino, Matthew Beard, Dylan Baker;United States;01/08/2020;2019;R;109 min;Dramas, Sci-Fi & Fantasy;When a young newlywed enters the one chamber in her husband’s mansion that’s off-limits, she faces the horrifying consequences of defying the rules.
s1982;TV Show;Ellen DeGeneres: Relatable;Joel Gallen, Tig Notaro;Ellen DeGeneres;United States;18/12/2018;2018;TV-MA;1 Season;Stand-Up Comedy & Talk Shows, TV Comedies;In her first special since 2003, Ellen revisits her road to stardom and details the heartfelt – and hilarious – lessons she's learned along the way.
s1984;Movie;Elles étaient en guerre 1939-1945;Hugues Nancy, Fabien Beziat;;;01/03/2018;2015;TV-MA;92 min;Documentaries, International Movies;Mothers, nurses, soldiers and deportees – these women fought against persecution for freedom and survival amid the turbulence of World War II.
s1988;Movie;Emelie;Michael Thelin;Sarah Bolger, Joshua Rush, Carly Adams, Thomas Bair, Susan Pourfar, Chris Beetem;United States;02/08/2018;2016;TV-MA;82 min;Horror Movies, Thrillers;A suburban couple hires a new sitter to watch their three kids for the night, unaware that the young woman isn't who she claims to be.
s1990;Movie;Emicida: AmarElo - It’s All For Yesterday;;Emicida;Brazil;08/12/2020;2020;TV-MA;90 min;Documentaries, International Movies, Music & Musicals;Between scenes from his concert in São Paulo's Theatro Municipal, rapper and activist Emicida celebrates the rich legacy of Black Brazilian culture.
s1991;TV Show;Emily in Paris;;Lily Collins, Philippine Leroy-Beaulieu, Ashley Park, Lucas Bravo, Kate Walsh, Samuel Arnold, Bruno Gouery, Camille Razat;United States;02/10/2020;2020;TV-MA;1 Season;Romantic TV Shows, TV Comedies, TV Dramas;After landing her dream job in Paris, Chicago marketing exec Emily Cooper embraces her adventurous new life while juggling work, friends and romance.
s1994;Movie;Emo the Musical;Neil Triffett;Benson Jack Anthony, Jordan Hare, Rahart Adams, Jon Prasida, Lucy Barrett, Ben Bennett, Craig Hyde-Smith, Geraldine Viswanathan, Kevin Clayette, Bridie Carter;Australia;01/02/2018;2016;TV-MA;94 min;Dramas, International Movies, Music & Musicals;Expelled from private school for attempted suicide, emo Ethan enters the world of Seymour High and meets a cute Christian who's ready to convert him.
s1998;Movie;Employee of the Month;Greg Coolidge;Dane Cook, Jessica Simpson, Dax Shepard, Andy Dick, Tim Bagley, Brian George, Efren Ramirez, Marcello Thedford, Danny Woodburn, Harland Williams;United States;01/10/2020;2006;PG-13;108 min;Comedies, Romantic Movies;Warehouse workers Vince and Zack compete in a full-on war to be named Employee of the Month and win a date with their dream girl.
s1999;TV Show;Encerrados;;Luis Machín, Maria Merlino, Fabián Vena, Ana Chalentano, Nelly Prince, Victor Laplace, Silvia Pérez, Pilar Gamboa, Alberto Ajaka, Fabio Alberti, Martin Slipak, Martín Piroyansky, Paula Ransenberg;;18/06/2018;2018;TV-MA;1 Season;International TV Shows, Spanish-Language TV Shows, TV Comedies;This fictional series tells the stories of what happens to people when they feel caged in, whether physically, psychologically or emotionally.
